Region,Contract,Month,Product,age,Insurance,Start,Paid,End
Seoul,Lease,12,A,26,Swing,2023-05-25,831000 ,2023-09-18
Seoul,Lease,12,A,21,Liability,2023-05-22,900000 ,2024-05-16
Seoul,Lease,12,A,30,Swing,2023-05-22,798000 ,2024-05-16
Seoul,Lease,12,A,24,Swing,2023-05-24,897000 ,2024-05-08
Seoul,Lease,12,B,21,Swing,2023-05-27,1020000 ,2024-03-07
Seoul,Lease,24,ETC,30,Liability,2023-05-22,449000 ,2024-04-07
Seoul,Lease,12,A,26,Swing,2023-05-24,831000 ,2023-12-07
Seoul,Lease,12,B,30,Swing,2023-05-23,828000 ,2024-05-17
Seoul,Lease,12,A,26,Swing,2023-05-24,831000 ,2024-05-18
Seoul,Lease,12,A,26,Swing,2023-05-24,831000 ,2024-02-02
Seoul,Lease,12,A,30,Swing,2023-05-24,798000 ,2024-05-18
Seoul,Lease,6,B,30,Liability,2023-05-25,1218000 ,2023-11-21
Seoul,Lease,12,A,30,Liability,2023-05-24,717000 ,2023-12-04
Seoul,Lease,12,A,30,Swing,2023-05-25,798000 ,2024-05-19
Seoul,Lease,12,B,21,Swing,2023-05-24,990000 ,2024-05-18
Seoul,Lease,12,A,30,Swing,2023-05-24,798000 ,2024-05-18
Seoul,Lease,12,A,21,Swing,2023-05-24,990000 ,2024-05-18
Seoul,Lease,12,A,30,Liability,2023-05-26,633000 ,2024-05-20
Seoul,Lease,12,A,30,Swing,2023-05-25,798000 ,2024-01-18
Seoul,Lease,12,A,26,Swing,2023-05-25,831000 ,2024-05-19
Seoul,Lease,12,A,21,Swing,2023-05-31,990000 ,2024-05-25
Seoul,Lease,12,A,30,Swing,2023-05-26,798000 ,2023-08-01
Seoul,Lease,12,A,26,Swing,2023-05-26,831000 ,2023-08-01
Seoul,Lease,12,A,26,Swing,2023-05-26,831000 ,2023-12-04
Seoul,Lease,12,A,26,Swing,2023-05-26,831000 ,2023-12-04
Seoul,Lease,12,A,35,Swing,2023-06-16,768000 ,2024-05-08
Seoul,Lease,12,B,21,Swing,2023-05-30,1020000 ,2024-05-24
Seoul,Lease,12,B,30,Swing,2023-05-30,828000 ,2024-05-24
Seoul,Lease,12,A,30,Swing,2023-06-01,738000 ,2024-05-26
Seoul,Lease,12,A,26,Swing,2023-06-01,771000 ,2023-06-20
Seoul,Lease,12,A,30,Swing,2023-05-30,798000 ,2024-05-24
Seoul,Lease,12,A,24,Swing,2023-05-30,897000 ,2024-05-24
Seoul,Lease,12,A,30,Swing,2023-05-31,798000 ,2024-05-25
Seoul,Lease,12,A,30,Swing,2023-05-31,738000 ,2024-04-05
Seoul,Lease,12,A,21,Swing,2023-05-31,990000 ,2023-08-31
Seoul,Lease,12,A,30,Swing,2023-05-16,780000 ,2024-02-12
Seoul,Lease,6,A,26,Swing,2023-05-16,1188600 ,2023-08-16
Seoul,Lease,12,A,30,Swing,2023-05-16,780000 ,2024-02-23
Seoul,Lease,6,A,24,Swing,2023-05-16,1281000 ,2023-09-01
Seoul,Lease,6,A,26,Swing,2023-05-16,1188600 ,2023-09-05
Seoul,Lease,6,A,30,Swing,2023-05-16,1092000 ,2023-09-05
Seoul,Lease,12,A,21,Swing,2023-05-16,708000 ,2024-03-08
Seoul,Lease,12,A,26,Swing,2023-06-01,831000 ,2024-05-26
Seoul,Lease,12,A,30,Swing,2023-06-09,798000 ,2024-06-03
Seoul,Lease,6,A,30,Liability,2023-06-01,1158000 ,2023-10-22
Seoul,Lease,6,A,30,Liability,2023-06-01,1158000 ,2023-10-30
Seoul,Lease,12,A,30,Liability,2023-06-02,717000 ,2023-09-22
Seoul,Lease,12,A,30,Swing,2023-06-05,798000 ,2024-05-30
Seoul,Lease,12,A,30,Swing,2023-06-05,798000 ,2024-05-30
Seoul,Lease,12,A,30,Swing,2023-06-05,798000 ,2024-05-30
Seoul,Lease,6,A,26,Liability,2023-06-01,1191000 ,2023-08-18
Seoul,Lease,12,A,21,Swing,2023-06-02,990000 ,2024-05-27
Seoul,Lease,12,A,26,Swing,2023-06-05,831000 ,2024-05-08
Seoul,Lease,12,A,21,Swing,2023-06-02,990000 ,2024-05-27
Seoul,Lease,12,A,26,Swing,2023-06-03,600000 ,2024-02-12
Seoul,Lease,12,A,21,Swing,2023-06-05,990000 ,2023-12-07
Seoul,Lease,12,B,26,Swing,2023-06-05,861000 ,2023-08-07
Seoul,Lease,12,B,26,Swing,2023-06-05,861000 ,2023-08-07
Seoul,Lease,6,A,30,Liability,2023-06-05,1158000 ,2023-12-02
Seoul,Lease,12,A,24,Swing,2023-06-05,897000 ,2024-05-30
Seoul,Lease,12,A,21,Swing,2023-06-05,990000 ,2024-05-30
Seoul,Lease,12,A,30,Swing,2023-06-07,798000 ,2023-12-04
Seoul,Lease,6,A,30,Liability,2023-06-07,1158000 ,2023-12-04
Seoul,Lease,12,A,30,Swing,2023-06-08,798000 ,2024-06-02
Seoul,Lease,12,B,26,Swing,2023-06-07,861000 ,2024-06-01
Seoul,Lease,12,A,26,Swing,2023-06-07,801000 ,2024-06-01
Seoul,Lease,12,A,30,Swing,2023-06-07,798000 ,2024-04-01
Seoul,Lease,12,A,30,Swing,2023-06-07,798000 ,2024-04-01
Seoul,Lease,12,A,26,Swing,2023-06-08,831000 ,2023-07-18
Seoul,Lease,12,A,26,Swing,2023-06-08,831000 ,2023-08-17
Seoul,Lease,12,A,30,Swing,2023-06-12,798000 ,2023-08-31
Seoul,Lease,12,A,30,Swing,2023-06-07,798000 ,2024-06-01
Seoul,Lease,12,A,26,Swing,2023-06-12,831000 ,2024-06-06
Seoul,Lease,12,A,21,Swing,2023-06-08,930000 ,2024-06-02
Seoul,Lease,6,A,24,Swing,2023-05-17,360000 ,2023-11-12
Seoul,Lease,12,A,26,Swing,2023-06-08,831000 ,2024-02-01
Seoul,Lease,12,A,30,Swing,2023-06-08,738000 ,2023-12-08
Seoul,Lease,12,A,30,Swing,2023-06-08,738000 ,2023-08-23
Seoul,Lease,12,B,30,Swing,2023-06-12,828000 ,2023-09-21
Seoul,Lease,12,A,30,Swing,2023-06-09,798000 ,2024-04-01
Seoul,Lease,12,A,24,Swing,2023-06-12,897000 ,2024-06-06
Seoul,Lease,12,A,30,Swing,2023-06-12,798000 ,2024-06-06
Seoul,Lease,12,A,30,Liability,2023-06-01,717000 ,2024-01-30
Seoul,Lease,12,A,24,Swing,2023-06-13,897000 ,2023-12-04
Seoul,Lease,6,A,30,Liability,2023-06-13,1158000 ,2023-07-12
Seoul,Lease,12,A,24,Swing,2023-06-13,897000 ,2024-06-07
Seoul,Lease,12,A,30,Swing,2023-06-13,738000 ,2024-06-07
Seoul,Lease,12,A,24,Swing,2023-06-14,897000 ,2024-06-08
Seoul,Lease,12,A,26,Swing,2023-06-14,831000 ,2024-06-08
Seoul,Lease,12,B,26,Swing,2023-06-15,861000 ,2024-06-09
Seoul,Lease,12,A,30,Swing,2023-06-13,723000 ,2024-06-07
Seoul,Lease,12,A,30,Swing,2023-06-14,738000 ,2024-06-08
Seoul,Lease,12,A,30,Swing,2023-06-14,738000 ,2023-08-08
Seoul,Lease,12,A,30,Swing,2023-06-19,798000 ,2024-06-13
Seoul,Lease,12,A,21,Liability,2023-06-01,798000 ,2023-09-14
Seoul,Lease,12,B,30,Swing,2023-06-15,828000 ,2024-06-09
Seoul,Lease,12,A,30,Swing,2023-06-16,723000 ,2024-04-01
Seoul,Lease,12,A,30,Swing,2023-06-19,738000 ,2024-01-08
Seoul,Lease,12,B,35,Full,2023-06-16,765000 ,2024-01-08
Seoul,Lease,6,B,30,Liability,2023-06-16,1218000 ,2023-12-13
Seoul,Lease,12,A,30,Swing,2023-06-19,798000 ,2024-06-13
Seoul,Lease,12,A,26,Swing,2023-06-16,831000 ,2024-06-10
Seoul,Lease,12,A,30,Swing,2023-06-15,798000 ,2024-06-09
Seoul,Lease,12,A,30,Swing,2023-06-15,798000 ,2023-08-23
Seoul,Lease,12,A,30,Swing,2023-06-17,780000 ,2024-01-30
Seoul,Lease,12,A,24,Swing,2023-06-16,897000 ,2024-06-10
Seoul,Lease,12,A,26,Swing,2023-06-19,831000 ,2023-07-21
Seoul,Lease,12,C,24,Liability,2023-07-13,1338000 ,2024-07-07
Seoul,Lease,12,C,35,Full,2023-06-19,1236000 ,2024-06-13
Seoul,Lease,12,A,24,Swing,2023-06-20,897000 ,2024-06-14
Seoul,Lease,6,ETC,21,Liability,2023-06-19,215000 ,2023-11-21
Seoul,Lease,12,A,24,Swing,2023-06-20,897000 ,2024-06-14
Seoul,Lease,12,A,26,Swing,2023-06-20,831000 ,2024-06-14
Seoul,Lease,12,A,35,Swing,2023-06-20,693000 ,2024-06-14
Seoul,Lease,12,A,35,Swing,2023-06-21,768000 ,2024-06-15
Seoul,Lease,12,A,21,Swing,2023-06-21,930000 ,2023-09-25
Seoul,Lease,12,A,24,Swing,2023-06-20,897000 ,2023-09-25
Seoul,Lease,12,A,30,Swing,2023-06-21,798000 ,2023-08-03
Seoul,Lease,12,B,21,Swing,2023-06-21,1020000 ,2024-02-01
Seoul,Lease,12,A,30,Swing,2023-06-21,798000 ,2023-12-04
Seoul,Lease,12,A,26,Swing,2023-06-21,831000 ,2023-08-03
Seoul,Lease,12,C,30,Liability,2023-06-22,1119000 ,2024-06-16
Seoul,Lease,12,C,35,Liability,2023-06-22,1104000 ,2023-09-30
Seoul,Lease,12,C,30,Full,2023-06-22,1227000 ,2024-06-16
Seoul,Lease,12,C,35,Full,2023-06-22,1185000 ,2024-06-16
Seoul,Lease,12,A,30,Swing,2023-06-21,798000 ,2024-06-15
Seoul,Lease,12,A,30,Swing,2023-06-21,798000 ,2024-06-15
Seoul,Lease,12,A,35,Swing,2023-06-23,768000 ,2024-06-17
Seoul,Lease,12,C,35,Full,2023-06-23,1185000 ,2024-06-17
Seoul,Lease,12,B,21,Swing,2023-06-22,1020000 ,2023-09-25
Seoul,Lease,12,C,30,Liability,2023-06-22,1119000 ,2024-06-16
Seoul,Lease,12,B,30,Swing,2023-06-22,828000 ,2024-06-16
Seoul,Lease,12,A,35,Swing,2023-06-24,768000 ,2024-06-18
Seoul,Lease,6,B,30,Liability,2023-06-22,1218000 ,2023-12-19
Seoul,Lease,12,A,30,Swing,2023-06-22,798000 ,2024-06-16
Seoul,Lease,12,A,35,Swing,2023-06-22,768000 ,2024-06-16
Seoul,Lease,12,A,30,Swing,2023-06-22,738000 ,2024-05-09
Seoul,Lease,12,A,30,Swing,2023-06-23,798000 ,2024-03-23
Seoul,Lease,12,A,30,Swing,2023-06-27,798000 ,2024-04-01
Seoul,Lease,12,A,26,Swing,2023-06-29,831000 ,2024-06-23
Seoul,Lease,12,A,35,Swing,2023-06-26,768000 ,2024-06-20
Seoul,Lease,12,A,35,Full,2023-06-26,735000 ,2024-06-20
Seoul,Lease,12,A,30,Full,2023-06-27,774000 ,2024-06-21
Seoul,Lease,12,A,30,Swing,2023-06-26,798000 ,2023-11-23
Seoul,Lease,12,B,35,Full,2023-06-26,765000 ,2024-06-20
Seoul,Lease,12,A,30,Swing,2023-06-30,798000 ,2024-06-24
Seoul,Lease,12,A,35,Swing,2023-06-27,768000 ,2024-06-21
Seoul,Lease,12,B,35,Swing,2023-06-27,798000 ,2024-06-21
Seoul,Lease,12,A,30,Full,2023-06-28,774000 ,2024-06-22
Seoul,Lease,12,B,35,Swing,2023-06-28,798000 ,2024-01-18
Seoul,Lease,12,A,21,Swing,2023-06-29,930000 ,2023-11-01
Seoul,Lease,12,A,30,Swing,2023-06-30,798000 ,2023-10-11
Seoul,Lease,12,B,35,Swing,2023-06-30,768000 ,2024-06-24
Seoul,Lease,12,A,24,Swing,2023-07-07,843000 ,2024-07-01
Seoul,Lease,12,A,26,Swing,2023-07-03,831000 ,2024-06-27
Seoul,Lease,12,A,35,Swing,2023-07-14,768000 ,2024-07-08
Seoul,Lease,12,A,21,Liability,2023-07-10,840000 ,2023-09-25
Seoul,Lease,12,A,21,Liability,2023-07-10,840000 ,2023-09-25
Seoul,Lease,6,A,26,Liability,2023-07-10,1131000 ,2023-09-25
Seoul,Lease,12,A,26,Swing,2023-07-04,831000 ,2024-06-28
Seoul,Lease,12,B,30,Swing,2023-07-04,828000 ,2024-06-28
Seoul,Lease,6,B,26,Liability,2023-07-03,1191000 ,2023-12-30
Seoul,Lease,12,A,35,Swing,2023-07-04,768000 ,2024-06-28
Seoul,Lease,12,A,35,Swing,2023-07-04,768000 ,2024-03-26
Seoul,Lease,12,A,30,Swing,2023-07-04,798000 ,2024-01-04
Seoul,Lease,12,A,26,Full,2023-07-04,873000 ,2024-06-28
Seoul,Lease,12,A,30,Swing,2023-07-04,798000 ,2023-08-31
Seoul,Lease,12,A,30,Swing,2023-07-04,798000 ,2023-08-31
Seoul,Lease,12,A,24,Swing,2023-07-06,957000 ,2024-06-30
Seoul,Lease,12,A,21,Swing,2023-07-10,930000 ,2024-02-22
Seoul,Lease,12,A,30,Swing,2023-07-05,798000 ,2024-06-29
Seoul,Lease,12,A,26,Liability,2023-08-01,528000 ,2023-09-27
Seoul,Lease,12,A,35,Swing,2023-07-14,768000 ,2024-07-08
Seoul,Lease,12,A,26,Swing,2023-07-06,831000 ,2024-06-30
Seoul,Lease,6,A,35,Swing,2023-07-06,1335000 ,2024-01-02
Seoul,Lease,12,C,30,Full,2023-07-14,1260000 ,2024-07-08
Seoul,Lease,12,A,30,Swing,2023-07-06,798000 ,2024-06-30
Seoul,Lease,12,A,24,Swing,2023-07-07,843000 ,2024-07-01
Seoul,Lease,12,A,35,Swing,2023-07-07,768000 ,2024-07-01
Seoul,Lease,12,B,21,Swing,2023-07-10,1077000 ,2024-07-04
Seoul,Lease,12,B,30,Swing,2023-07-10,828000 ,2024-07-04
Seoul,Lease,12,A,24,Swing,2023-07-10,957000 ,2024-07-04
Seoul,Lease,12,A,26,Swing,2023-07-10,831000 ,2023-09-25
Seoul,Lease,12,A,30,Swing,2023-07-10,798000 ,2023-12-04
Seoul,Lease,12,A,26,Swing,2023-07-10,831000 ,2024-07-04
Seoul,Lease,12,B,24,Swing,2023-07-11,987000 ,2024-07-05
Seoul,Lease,12,A,35,Full,2023-07-11,735000 ,2024-07-05
Seoul,Lease,12,C,30,Full,2023-07-14,1260000 ,2024-02-02
Seoul,Lease,12,A,26,Swing,2023-07-24,771000 ,2024-07-18
Seoul,Lease,12,A,35,Swing,2023-07-12,768000 ,2024-07-06
Seoul,Lease,12,C,21,Full,2023-07-13,1662000 ,2023-11-07
Seoul,Lease,12,C,30,Liability,2023-07-13,1167000 ,2024-07-07
Seoul,Lease,12,C,30,Liability,2023-07-13,1167000 ,2024-07-07
Seoul,Lease,12,C,35,Full,2023-07-13,1230000 ,2024-07-07
Seoul,Lease,12,A,21,Liability,2023-05-27,726000 ,2023-07-07
Seoul,Lease,12,A,21,Liability,2023-05-27,798000 ,2023-07-07
Seoul,Lease,12,A,30,Liability,2023-05-27,600000 ,2023-07-07
Seoul,Lease,12,A,21,Liability,2023-05-27,777000 ,2023-07-07
Seoul,Lease,12,A,30,Liability,2023-05-27,600000 ,2023-07-07
Seoul,Lease,12,A,30,Swing,2023-05-27,549000 ,2023-08-04
Seoul,Lease,12,A,30,Swing,2023-05-27,549000 ,2023-08-04
Seoul,Lease,12,A,21,Swing,2023-05-27,723000 ,2023-08-04
Seoul,Lease,12,A,21,Liability,2023-05-27,639000 ,2023-09-07
Seoul,Lease,12,A,24,Liability,2023-05-27,582000 ,2023-09-07
Seoul,Lease,12,A,21,Liability,2023-05-27,639000 ,2023-09-07
Seoul,Lease,12,A,30,Liability,2023-05-27,498000 ,2023-09-14
Seoul,Lease,12,A,30,Swing,2023-05-27,741000 ,2023-09-24
Seoul,Lease,12,A,21,Swing,2023-05-27,960450 ,2023-09-24
Seoul,Lease,12,A,21,Swing,2023-05-27,960450 ,2023-09-24
Seoul,Lease,12,A,26,Swing,2023-05-27,646950 ,2023-09-24
Seoul,Lease,12,A,21,Swing,2023-05-27,769500 ,2023-09-24
Seoul,Lease,12,A,30,Swing,2023-05-27,531000 ,2023-09-27
Seoul,Lease,12,A,30,Swing,2023-05-27,531000 ,2023-09-27
Seoul,Lease,12,A,30,Swing,2023-05-27,531000 ,2023-09-27
Seoul,Lease,12,A,30,Liability,2023-05-27,681150 ,2023-09-29
Seoul,Lease,12,A,30,Liability,2023-05-27,681150 ,2023-09-29
Seoul,Lease,12,A,30,Liability,2023-05-27,681150 ,2023-09-29
Seoul,Lease,12,A,30,Liability,2023-05-27,681150 ,2023-09-29
Seoul,Lease,12,A,30,Liability,2023-05-27,681150 ,2023-09-29
Seoul,Lease,12,A,30,Liability,2023-05-27,681150 ,2023-09-29
Seoul,Lease,12,A,30,Liability,2023-05-27,681150 ,2023-09-29
Seoul,Lease,12,A,21,Swing,2023-07-13,1047000 ,2023-08-31
Seoul,Lease,12,A,30,Liability,2023-05-27,681150 ,2023-09-29
Seoul,Lease,12,A,26,Swing,2023-07-14,831000 ,2024-07-08
Seoul,Lease,12,C,30,Full,2023-07-13,1260000 ,2024-07-07
Seoul,Lease,12,A,30,Swing,2023-07-13,798000 ,2024-07-07
Seoul,Lease,12,A,26,Swing,2023-07-13,831000 ,2024-07-07
Seoul,Lease,12,C,26,Full,2023-07-14,1401000 ,2024-02-01
Seoul,Lease,6,A,35,Liability,2023-08-02,1128000 ,2023-12-01
Seoul,Lease,12,C,35,Liability,2023-07-17,1107000 ,2024-07-11
Seoul,Lease,12,A,21,Swing,2023-07-10,990000 ,2023-07-17
Seoul,Lease,12,A,30,Swing,2023-07-28,831000 ,2024-07-22
Seoul,Lease,12,B,35,Full,2023-07-17,765000 ,2023-08-25
Seoul,Lease,12,A,30,Swing,2023-07-14,798000 ,2023-11-02
Seoul,Lease,12,C,35,Full,2023-08-01,1230000 ,2024-07-26
Seoul,Lease,12,B,35,Full,2023-07-17,765000 ,2024-07-11
Seoul,Lease,12,A,35,Swing,2023-07-17,768000 ,2024-07-11
Seoul,Lease,12,A,35,Swing,2023-07-24,768000 ,2024-07-18
Seoul,Lease,12,A,30,Swing,2023-07-31,798000 ,2024-07-25
Seoul,Lease,12,A,21,Swing,2023-07-18,990000 ,2023-10-24
Seoul,Lease,12,A,26,Swing,2023-07-19,831000 ,2023-07-24
Seoul,Lease,12,A,35,Full,2023-07-18,735000 ,2024-07-12
Seoul,Lease,12,A,26,Swing,2023-07-18,831000 ,2024-07-12
Seoul,Lease,12,A,30,Swing,2023-07-18,798000 ,2024-04-01
Seoul,Lease,12,B,24,Swing,2023-07-18,987000 ,2024-03-26
Seoul,Lease,12,C,26,Full,2023-07-18,1401000 ,2024-07-12
Seoul,Lease,12,A,21,Swing,2023-07-19,1047000 ,2023-08-08
Seoul,Lease,12,A,35,Swing,2023-07-19,768000 ,2024-04-01
Seoul,Lease,12,A,35,Swing,2023-08-11,768000 ,2024-08-05
Seoul,Lease,12,A,21,Swing,2023-07-19,930000 ,2024-07-13
Seoul,Lease,12,A,21,Swing,2023-07-19,930000 ,2024-07-13
Seoul,Lease,12,A,21,Swing,2023-07-19,930000 ,2024-07-13
Seoul,Lease,12,C,30,Liability,2023-07-25,1167000 ,2024-07-19
Seoul,Lease,12,C,21,Liability,2023-07-20,1518000 ,2023-08-19
Seoul,Lease,12,A,35,Full,2023-07-20,735000 ,2024-07-14
Chungcheong,Lease,12,A,35,Full,2023-07-20,735000 ,2024-07-14
Seoul,Lease,12,A,21,Swing,2023-07-21,930000 ,2024-07-15
Seoul,Lease,12,B,26,Swing,2023-07-21,861000 ,2024-07-15
Seoul,Lease,12,A,21,Swing,2023-07-21,1047000 ,2023-08-31
Seoul,Lease,12,A,21,Swing,2023-07-21,1047000 ,2023-08-31
Seoul,Lease,12,A,35,Swing,2023-07-21,708000 ,2024-01-18
Seoul,Lease,12,A,35,Swing,2023-07-21,708000 ,2024-04-01
Seoul,Lease,12,C,35,Full,2023-07-24,1230000 ,2024-06-19
Seoul,Lease,12,A,26,Swing,2023-07-22,831000 ,2024-01-01
Seoul,Lease,12,C,24,Full,2023-07-26,1500000 ,2024-07-20
Seoul,Lease,12,A,21,Swing,2023-07-24,1047000 ,2024-07-18
Seoul,Lease,12,A,35,Swing,2023-07-25,768000 ,2024-07-19
Seoul,Lease,6,A,35,Liability,2023-07-25,1128000 ,2024-01-21
Seoul,Lease,12,A,26,Swing,2023-07-26,831000 ,2024-07-20
Seoul,Lease,12,A,21,Swing,2023-08-03,930000 ,2024-07-28
Seoul,Lease,12,A,24,Swing,2023-07-25,897000 ,2024-06-02
Seoul,Lease,12,A,35,Swing,2023-07-26,768000 ,2024-07-20
Seoul,Lease,12,A,21,Swing,2023-07-25,1047000 ,2024-07-19
Seoul,Lease,12,A,30,Swing,2023-07-25,798000 ,2023-08-31
Seoul,Lease,12,A,30,Swing,2023-07-25,798000 ,2023-08-31
Seoul,Lease,12,A,26,Swing,2023-07-25,831000 ,2023-08-31
Seoul,Lease,12,B,30,Swing,2023-07-25,828000 ,2024-07-19
Chungcheong,Lease,12,A,35,Full,2023-07-26,735000 ,2024-07-20
Seoul,Lease,12,A,21,Swing,2023-07-27,930000 ,2024-07-21
Seoul,Lease,12,A,24,Swing,2023-07-27,843000 ,2024-07-21
Seoul,Lease,12,A,26,Swing,2023-07-26,831000 ,2024-07-20
Seoul,Lease,12,B,30,Full,2023-07-31,804000 ,2024-07-25
Seoul,Lease,12,A,35,Swing,2023-08-01,768000 ,2024-03-28
Seoul,Lease,12,A,21,Swing,2023-07-28,1047000 ,2024-07-22
Seoul,Lease,12,A,21,Swing,2023-07-28,930000 ,2024-07-22
Seoul,Lease,12,A,35,Swing,2023-07-28,768000 ,2024-07-22
Seoul,Lease,12,A,26,Swing,2023-07-28,831000 ,2024-07-22
Seoul,Lease,12,A,30,Swing,2023-07-28,738000 ,2024-07-22
Seoul,Lease,12,A,35,Swing,2023-07-27,768000 ,2024-02-01
Seoul,Lease,12,A,35,Swing,2023-07-27,768000 ,2024-02-01
Seoul,Lease,12,A,35,Swing,2023-07-28,708000 ,2024-07-22
Seoul,Lease,12,A,30,Swing,2023-07-28,798000 ,2024-01-18
Seoul,Lease,12,A,30,Full,2023-07-27,774000 ,2024-07-21
Seoul,Lease,12,A,30,Full,2023-07-28,774000 ,2024-07-22
Chungcheong,Lease,12,B,30,Full,2023-07-28,804000 ,2024-07-22
Seoul,Lease,12,A,30,Swing,2023-07-28,798000 ,2024-07-22
Seoul,Lease,12,A,26,Swing,2023-07-28,831000 ,2024-07-22
Seoul,Lease,12,B,35,Swing,2023-07-31,798000 ,2024-07-25
Seoul,Lease,12,A,26,Swing,2023-07-31,831000 ,2024-01-12
Seoul,Lease,12,A,21,Swing,2023-07-31,1047000 ,2024-07-25
Seoul,Lease,12,A,21,Liability,2023-08-03,840000 ,2023-09-25
Seoul,Lease,12,A,35,Swing,2023-08-01,768000 ,2024-07-26
Seoul,Lease,12,A,30,Swing,2023-08-03,798000 ,2023-11-01
Seoul,Lease,12,A,21,Full,2023-08-11,1254000 ,2024-08-05
Seoul,Lease,12,A,26,Swing,2023-08-03,831000 ,2024-07-28
Seoul,Lease,12,B,26,Full,2023-08-04,903000 ,2024-07-29
Seoul,Lease,12,A,24,Swing,2023-08-04,843000 ,2024-07-29
Seoul,Lease,12,A,21,Swing,2023-08-04,1047000 ,2024-07-29
Seoul,Lease,12,A,21,Swing,2023-08-04,1047000 ,2024-07-29
Seoul,Lease,12,B,35,Swing,2023-08-04,798000 ,2023-09-04
Honam,Lease,12,A,35,Swing,2023-08-04,768000 ,2024-07-29
Seoul,Lease,12,A,30,Liability,2023-08-04,717000 ,2024-02-05
Seoul,Lease,12,A,30,Swing,2023-08-04,798000 ,2024-06-15
Seoul,Lease,12,A,26,Swing,2023-08-04,831000 ,2024-06-15
Seoul,Lease,12,A,35,Swing,2023-08-31,786000 ,2024-08-25
Seoul,Lease,12,A,30,Swing,2023-08-07,798000 ,2024-08-01
Seoul,Lease,12,A,35,Full,2023-08-07,735000 ,2024-08-01
Seoul,Lease,12,A,35,Swing,2023-08-07,768000 ,2023-08-31
Seoul,Lease,12,A,35,Full,2023-08-07,735000 ,2024-08-01
Seoul,Lease,12,A,26,Full,2023-08-07,873000 ,2024-08-01
Seoul,Lease,12,A,30,Full,2023-08-08,774000 ,2024-08-02
Seoul,Lease,12,A,21,Swing,2023-08-08,1047000 ,2024-08-02
Seoul,Lease,6,A,30,Liability,2023-08-07,1003800 ,2023-08-13
Seoul,Lease,12,A,30,Swing,2023-08-07,798000 ,2024-04-01
Seoul,Lease,12,B,35,Full,2023-08-08,765000 ,2024-06-11
Seoul,Lease,12,A,35,Swing,2023-08-08,768000 ,2024-08-02
Seoul,Lease,6,A,35,Liability,2023-08-08,1128000 ,2024-02-04
Seoul,Lease,12,A,30,Swing,2023-08-09,798000 ,2024-08-03
Seoul,Lease,12,A,35,Swing,2023-08-09,768000 ,2024-02-29
Seoul,Lease,12,A,35,Swing,2023-08-14,768000 ,2024-08-08
Seoul,Lease,12,C,35,Liability,2023-08-21,1107000 ,2024-08-15
Seoul,Lease,12,B,35,Swing,2023-08-09,798000 ,2024-08-03
Seoul,Lease,12,A,21,Swing,2023-08-09,1047000 ,2023-08-31
Seoul,Lease,12,A,35,Swing,2023-08-11,768000 ,2024-08-05
Seoul,Lease,12,A,30,Swing,2023-08-11,798000 ,2024-08-05
Seoul,Lease,12,A,30,Swing,2023-08-11,798000 ,2024-03-01
Seoul,Lease,12,A,30,Swing,2023-08-11,798000 ,2024-02-01
Seoul,Lease,12,A,21,Swing,2023-08-11,1047000 ,2024-08-05
Seoul,Lease,12,B,35,Swing,2023-08-11,798000 ,2024-08-05
Seoul,Lease,12,B,35,Swing,2023-08-11,798000 ,2024-08-05
Seoul,Lease,12,B,26,Swing,2023-08-11,861000 ,2024-08-05
Seoul,Lease,12,A,26,Swing,2023-08-14,771000 ,2024-02-01
Seoul,Lease,12,A,26,Swing,2023-08-14,771000 ,2024-08-08
Seoul,Lease,12,A,35,Swing,2023-08-09,768000 ,2024-08-03
Seoul,Lease,12,A,30,Swing,2023-08-10,738000 ,2024-08-04
Seoul,Lease,12,C,30,Full,2023-08-14,1260000 ,2024-08-08
Seoul,Lease,12,B,26,Full,2023-08-10,903000 ,2024-08-04
Seoul,Lease,12,A,30,Swing,2023-08-08,738000 ,2024-06-08
Seoul,Lease,12,C,21,Full,2023-08-14,1662000 ,2024-08-08
Seoul,Lease,12,C,30,Full,2023-08-14,1281000 ,2024-08-08
Seoul,Lease,12,A,30,Swing,2023-08-14,798000 ,2024-02-29
Gyeongsang,Lease,12,B,21,Swing,2023-08-14,1077000 ,2024-08-08
Seoul,Lease,12,B,30,Swing,2023-08-16,828000 ,2024-08-10
Seoul,Lease,12,A,35,Full,2023-08-16,735000 ,2024-08-10
Seoul,Lease,12,A,35,Swing,2023-08-16,768000 ,2024-08-10
Seoul,Lease,12,A,35,Full,2023-08-16,735000 ,2024-08-10
Seoul,Lease,12,A,21,Swing,2023-08-15,990000 ,2023-09-25
Seoul,Lease,12,C,35,Liability,2023-08-16,1077000 ,2024-08-10
Seoul,Lease,12,D,30,Full,2023-08-16,1230000 ,2024-06-17
Seoul,Lease,12,B,30,Swing,2023-08-16,798000 ,2024-08-10
Seoul,Lease,12,B,30,Full,2023-08-16,804000 ,2024-02-01
Gyeongsang,Lease,12,A,21,Liability,2023-08-21,956000 ,2024-08-15
Seoul,Lease,12,A,35,Swing,2023-08-21,708000 ,2024-08-15
Seoul,Lease,12,C,35,Full,2023-08-21,1281000 ,2024-08-15
Honam,Lease,12,B,35,Swing,2023-08-21,768000 ,2024-08-15
Seoul,Lease,12,A,35,Full,2023-08-17,735000 ,2024-06-20
